Owner,League,Year,Week,Player_ID,Player,Position,NFL,Fantasy,Points,Opponent,Age,Source_Week
dpol,Borehamwood (2025),2025,12,6813,Jonathan Taylor,RB,IND,RB,7.60,benjlev,26,12
dpol,Borehamwood (2025),2025,12,7002,Juwan Johnson,TE,NO,TE,7.60,benjlev,28,12
dpol,Borehamwood (2025),2025,12,7588,Javonte Williams,RB,DAL,RB,11.10,benjlev,25,12
dpol,Borehamwood (2025),2025,12,8167,Christian Watson,WR,GB,BN,7.40,benjlev,26,12
dpol,Borehamwood (2025),2025,12,9488,Jaxon Smith-Njigba,WR,SEA,WR,33.10,benjlev,23,12
dpol,Borehamwood (2025),2025,12,9754,Quentin Johnston,WR,LAC,BN,0.00,benjlev,23,12
dpol,Borehamwood (2025),2025,12,NE,New England Patriots,DEF,NE,DEF,11.00,benjlev,0,12
dpol,Borehamwood (2025),2025,12,TB,Tampa Bay Buccaneers,DEF,TB,BN,0.00,benjlev,0,12
saulgoat,Borehamwood (2025),2025,12,11539,Jake Bates,K,DET,K,13.60,sanfbe,26,12
saulgoat,Borehamwood (2025),2025,12,11566,Jayden Daniels,QB,WAS,BN,0.00,sanfbe,24,12
saulgoat,Borehamwood (2025),2025,12,11584,Bucky Irving,RB,TB,BN,0.00,sanfbe,22,12
saulgoat,Borehamwood (2025),2025,12,11589,Trey Benson,RB,ARI,BN,0.00,sanfbe,22,12
saulgoat,Borehamwood (2025),2025,12,11624,Xavier Worthy,WR,KC,WR,7.90,sanfbe,22,12
saulgoat,Borehamwood (2025),2025,12,11632,Malik Nabers,WR,NYG,BN,0.00,sanfbe,21,12
saulgoat,Borehamwood (2025),2025,12,12518,Tyler Warren,TE,IND,TE,7.00,sanfbe,23,12
saulgoat,Borehamwood (2025),2025,12,12529,TreVeyon Henderson,RB,NE,RB,9.60,sanfbe,22,12
saulgoat,Borehamwood (2025),2025,12,3214,Hunter Henry,TE,NE,FLEX,21.00,sanfbe,30,12
saulgoat,Borehamwood (2025),2025,12,5045,Courtland Sutton,WR,DEN,BN,0.00,sanfbe,29,12
saulgoat,Borehamwood (2025),2025,12,6130,Devin Singletary,RB,NYG,BN,4.70,sanfbe,27,12
saulgoat,Borehamwood (2025),2025,12,6801,Tee Higgins,WR,CIN,WR,5.60,sanfbe,26,12
saulgoat,Borehamwood (2025),2025,12,7526,Jaylen Waddle,WR,MIA,BN,0.00,sanfbe,26,12
saulgoat,Borehamwood (2025),2025,12,7543,Travis Etienne,RB,JAX,RB,19.10,sanfbe,26,12
saulgoat,Borehamwood (2025),2025,12,7569,Nico Collins,WR,HOU,WR,7.00,sanfbe,26,12
saulgoat,Borehamwood (2025),2025,12,8183,Brock Purdy,QB,SF,QB,9.32,sanfbe,25,12
saulgoat,Borehamwood (2025),2025,12,8408,Jordan Mason,RB,MIN,BN,4.20,sanfbe,26,12
saulgoat,Borehamwood (2025),2025,12,LV,Las Vegas Raiders,DEF,LV,DEF,5.00,sanfbe,0,12
drjkay,Borehamwood (2025),2025,12,11647,Kimani Vidal,RB,LAC,BN,0.00,joshjr11,23,12
drjkay,Borehamwood (2025),2025,12,12489,RJ Harvey,RB,DEN,BN,0.00,joshjr11,24,12
drjkay,Borehamwood (2025),2025,12,12512,Quinshon Judkins,RB,CLE,RB,16.70,joshjr11,21,12
drjkay,Borehamwood (2025),2025,12,12514,Emeka Egbuka,WR,TB,WR,4.70,joshjr11,22,12
drjkay,Borehamwood (2025),2025,12,12526,Tetairoa McMillan,WR,CAR,FLEX,10.50,joshjr11,22,12
drjkay,Borehamwood (2025),2025,12,12711,Tyler Loop,K,BAL,K,11.60,joshjr11,,12
drjkay,Borehamwood (2025),2025,12,3257,Jacoby Brissett,QB,ARI,QB,20.68,joshjr11,32,12
drjkay,Borehamwood (2025),2025,12,3294,Dak Prescott,QB,DAL,BN,31.06,joshjr11,31,12
drjkay,Borehamwood (2025),2025,12,4098,Kareem Hunt,RB,KC,BN,18.50,joshjr11,29,12
drjkay,Borehamwood (2025),2025,12,4217,George Kittle,TE,SF,TE,10.80,joshjr11,31,12
drjkay,Borehamwood (2025),2025,12,6806,J.K. Dobbins,RB,DEN,BN,0.00,joshjr11,26,12
drjkay,Borehamwood (2025),2025,12,6819,Michael Pittman,WR,IND,BN,11.20,joshjr11,27,12
drjkay,Borehamwood (2025),2025,12,7567,Kenneth Gainwell,RB,PIT,BN,15.20,joshjr11,26,12
drjkay,Borehamwood (2025),2025,12,8137,George Pickens,WR,DAL,WR,25.10,joshjr11,24,12
drjkay,Borehamwood (2025),2025,12,8228,Jaylen Warren,RB,PIT,RB,12.80,joshjr11,26,12
drjkay,Borehamwood (2025),2025,12,9493,Puka Nacua,WR,LAR,WR,13.20,joshjr11,24,12
drjkay,Borehamwood (2025),2025,12,SEA,Seattle Seahawks,DEF,SEA,DEF,4.00,joshjr11,0,12
AlastairL,Borehamwood (2025),2025,12,11435,Emanuel Wilson,RB,GB,RB,25.50,GSac,26,12
AlastairL,Borehamwood (2025),2025,12,11533,Brandon Aubrey,K,DAL,K,7.20,GSac,30,12
AlastairL,Borehamwood (2025),2025,12,11564,Drake Maye,QB,NE,QB,17.96,GSac,22,12
AlastairL,Borehamwood (2025),2025,12,11604,Brock Bowers,TE,LV,TE,8.50,GSac,22,12
AlastairL,Borehamwood (2025),2025,12,11638,Ricky Pearsall,WR,SF,BN,1.80,GSac,24,12
AlastairL,Borehamwood (2025),2025,12,2449,Stefon Diggs,WR,NE,WR,3.00,GSac,31,12
AlastairL,Borehamwood (2025),2025,12,4034,Christian McCaffrey,RB,SF,FLEX,23.70,GSac,28,12
AlastairL,Borehamwood (2025),2025,12,421,Matthew Stafford,QB,LAR,BN,28.92,GSac,37,12
AlastairL,Borehamwood (2025),2025,12,6790,D'Andre Swift,RB,CHI,BN,1.40,GSac,26,12
AlastairL,Borehamwood (2025),2025,12,7547,Amon-Ra St. Brown,WR,DET,WR,25.40,GSac,25,12
AlastairL,Borehamwood (2025),2025,12,8134,Khalil Shakir,WR,BUF,BN,13.00,GSac,25,12
AlastairL,Borehamwood (2025),2025,12,8148,Jameson Williams,WR,DET,WR,0.00,GSac,24,12
AlastairL,Borehamwood (2025),2025,12,8150,Kyren Williams,RB,LAR,RB,5.30,GSac,24,12
AlastairL,Borehamwood (2025),2025,12,8151,Kenneth Walker,RB,SEA,BN,11.60,GSac,24,12
AlastairL,Borehamwood (2025),2025,12,8154,Brian Robinson,RB,WAS,BN,4.90,GSac,26,12
AlastairL,Borehamwood (2025),2025,12,CLE,Cleveland Browns,DEF,CLE,DEF,17.00,GSac,0,12
GSac,Borehamwood (2025),2025,12,11620,Rome Odunze,WR,CHI,WR,6.80,AlastairL,22,12
GSac,Borehamwood (2025),2025,12,11786,Cam Little,K,JAX,K,13.40,AlastairL,21,12
GSac,Borehamwood (2025),2025,12,12527,Ashton Jeanty,RB,LV,FLEX,20.80,AlastairL,21,12
GSac,Borehamwood (2025),2025,12,12530,Travis Hunter,DB,JAX,BN,0.00,AlastairL,22,12
GSac,Borehamwood (2025),2025,12,2133,Davante Adams,WR,LAR,WR,20.70,AlastairL,32,12
GSac,Borehamwood (2025),2025,12,4037,Chris Godwin,WR,TB,BN,1.90,AlastairL,29,12
GSac,Borehamwood (2025),2025,12,6783,Jerry Jeudy,WR,CLE,BN,2.40,AlastairL,26,12
GSac,Borehamwood (2025),2025,12,6904,Jalen Hurts,QB,PHI,QB,32.86,AlastairL,26,12
GSac,Borehamwood (2025),2025,12,7049,Jauan Jennings,WR,SF,BN,12.60,AlastairL,27,12
GSac,Borehamwood (2025),2025,12,7525,DeVonta Smith,WR,PHI,WR,11.90,AlastairL,26,12
GSac,Borehamwood (2025),2025,12,8110,Jake Ferguson,TE,DAL,TE,8.60,AlastairL,26,12
GSac,Borehamwood (2025),2025,12,8126,Wan'Dale Robinson,WR,NYG,BN,26.10,AlastairL,24,12
GSac,Borehamwood (2025),2025,12,8138,James Cook,RB,BUF,RB,20.40,AlastairL,25,12
GSac,Borehamwood (2025),2025,12,8676,Rashid Shaheed,WR,NO,BN,0.50,AlastairL,26,12
GSac,Borehamwood (2025),2025,12,9221,Jahmyr Gibbs,RB,DET,RB,49.90,AlastairL,23,12
GSac,Borehamwood (2025),2025,12,9508,Tyjae Spears,RB,TEN,BN,4.50,AlastairL,23,12
GSac,Borehamwood (2025),2025,12,ATL,Atlanta Falcons,DEF,ATL,DEF,17.00,AlastairL,0,12
sanfbe,Borehamwood (2025),2025,12,10213,Tre Tucker,WR,LV,BN,4.30,saulgoat,24,12
sanfbe,Borehamwood (2025),2025,12,10232,Michael Wilson,WR,ARI,WR,16.80,saulgoat,25,12
sanfbe,Borehamwood (2025),2025,12,10859,Sam LaPorta,TE,DET,BN,0.00,saulgoat,24,12
sanfbe,Borehamwood (2025),2025,12,11627,Troy Franklin,WR,DEN,BN,0.00,saulgoat,22,12
sanfbe,Borehamwood (2025),2025,12,12493,Oronde Gadsden,TE,LAC,BN,0.00,saulgoat,21,12
sanfbe,Borehamwood (2025),2025,12,12534,Kyle Monangai,RB,CHI,BN,10.80,saulgoat,22,12
sanfbe,Borehamwood (2025),2025,12,1945,Chris Boswell,K,PIT,K,4.00,saulgoat,34,12
sanfbe,Borehamwood (2025),2025,12,4984,Josh Allen,QB,BUF,QB,8.12,saulgoat,29,12
sanfbe,Borehamwood (2025),2025,12,5022,Dallas Goedert,TE,PHI,TE,3.00,saulgoat,30,12
sanfbe,Borehamwood (2025),2025,12,5846,DK Metcalf,WR,PIT,WR,11.90,saulgoat,27,12
sanfbe,Borehamwood (2025),2025,12,5850,Josh Jacobs,RB,GB,BN,0.00,saulgoat,27,12
sanfbe,Borehamwood (2025),2025,12,5872,Deebo Samuel,WR,WAS,BN,0.00,saulgoat,29,12
sanfbe,Borehamwood (2025),2025,12,7021,Rico Dowdle,RB,CAR,FLEX,9.40,saulgoat,26,12
sanfbe,Borehamwood (2025),2025,12,8146,Garrett Wilson,WR,NYJ,BN,0.00,saulgoat,24,12
sanfbe,Borehamwood (2025),2025,12,9509,Bijan Robinson,RB,ATL,RB,13.70,saulgoat,23,12
sanfbe,Borehamwood (2025),2025,12,9753,Zach Charbonnet,RB,SEA,RB,9.50,saulgoat,24,12
sanfbe,Borehamwood (2025),2025,12,9997,Zay Flowers,WR,BAL,WR,9.40,saulgoat,24,12
sanfbe,Borehamwood (2025),2025,12,PIT,Pittsburgh Steelers,DEF,PIT,DEF,10.00,saulgoat,0,12
joshjr11,Borehamwood (2025),2025,13,10229,Rashee Rice,WR,KC,WR,25.40,saulgoat,25,13
joshjr11,Borehamwood (2025),2025,13,11631,Brian Thomas,WR,JAX,BN,3.80,saulgoat,22,13
joshjr11,Borehamwood (2025),2025,13,12474,Woody Marks,RB,HOU,BN,7.20,saulgoat,24,13
joshjr11,Borehamwood (2025),2025,13,12495,Ollie Gordon,RB,MIA,BN,1.00,saulgoat,21,13
joshjr11,Borehamwood (2025),2025,13,12713,Andy Borregales,K,NE,K,15.00,saulgoat,23,13
joshjr11,Borehamwood (2025),2025,13,4137,James Conner,RB,ARI,BN,0.00,saulgoat,30,13
joshjr11,Borehamwood (2025),2025,13,6770,Joe Burrow,QB,CIN,QB,23.24,saulgoat,28,13
joshjr11,Borehamwood (2025),2025,13,6794,Justin Jefferson,WR,MIN,FLEX,1.40,saulgoat,25,13
joshjr11,Borehamwood (2025),2025,13,7564,Ja'Marr Chase,WR,CIN,WR,14.50,saulgoat,25,13
joshjr11,Borehamwood (2025),2025,13,8112,Drake London,WR,ATL,BN,0.00,saulgoat,23,13
joshjr11,Borehamwood (2025),2025,13,8130,Trey McBride,TE,ARI,TE,18.20,saulgoat,25,13
joshjr11,Borehamwood (2025),2025,13,8144,Chris Olave,WR,NO,WR,12.70,saulgoat,24,13
joshjr11,Borehamwood (2025),2025,13,9224,Chase Brown,RB,CIN,RB,14.80,saulgoat,25,13
joshjr11,Borehamwood (2025),2025,13,9226,De'Von Achane,RB,MIA,RB,19.40,saulgoat,23,13
joshjr11,Borehamwood (2025),2025,13,9506,Sean Tucker,RB,TB,BN,0.00,saulgoat,23,13
joshjr11,Borehamwood (2025),2025,13,BAL,Baltimore Ravens,DEF,BAL,BN,2.00,saulgoat,0,13
joshjr11,Borehamwood (2025),2025,13,DEN,Denver Broncos,DEF,DEN,DEF,4.00,saulgoat,0,13
joshjr11,Borehamwood (2025),2025,13,NO,New Orleans Saints,DEF,NO,BN,6.00,saulgoat,0,13
benjlev,Borehamwood (2025),2025,13,11628,Marvin Harrison,WR,ARI,WR,9.90,AlastairL,22,13
benjlev,Borehamwood (2025),2025,13,11635,Ladd McConkey,WR,LAC,WR,11.90,AlastairL,23,13
benjlev,Borehamwood (2025),2025,13,12540,Chimere Dike,WR,TEN,WR,-0.60,AlastairL,23,13
benjlev,Borehamwood (2025),2025,13,1466,Travis Kelce,TE,KC,TE,13.00,AlastairL,35,13
benjlev,Borehamwood (2025),2025,13,2747,Jason Myers,K,SEA,K,20.30,AlastairL,34,13
benjlev,Borehamwood (2025),2025,13,3198,Derrick Henry,RB,BAL,RB,16.90,AlastairL,31,13
benjlev,Borehamwood (2025),2025,13,3321,Tyreek Hill,WR,MIA,BN,0.00,AlastairL,31,13
benjlev,Borehamwood (2025),2025,13,4199,Aaron Jones,RB,MIN,BN,2.50,AlastairL,30,13
benjlev,Borehamwood (2025),2025,13,4866,Saquon Barkley,RB,PHI,RB,5.60,AlastairL,28,13
benjlev,Borehamwood (2025),2025,13,4881,Lamar Jackson,QB,BAL,QB,6.54,AlastairL,28,13
benjlev,Borehamwood (2025),2025,13,4892,Baker Mayfield,QB,TB,BN,16.46,AlastairL,30,13
benjlev,Borehamwood (2025),2025,13,5012,Mark Andrews,TE,BAL,BN,6.70,AlastairL,29,13
benjlev,Borehamwood (2025),2025,13,5892,David Montgomery,RB,DET,BN,11.80,AlastairL,27,13
benjlev,Borehamwood (2025),2025,13,8121,Romeo Doubs,WR,GB,BN,10.00,AlastairL,25,13
benjlev,Borehamwood (2025),2025,13,8155,Breece Hall,RB,NYJ,FLEX,14.60,AlastairL,24,13
benjlev,Borehamwood (2025),2025,13,9756,Jordan Addison,WR,MIN,BN,6.10,AlastairL,23,13
benjlev,Borehamwood (2025),2025,13,SF,San Francisco 49ers,DEF,SF,DEF,12.00,AlastairL,0,13
dpol,Borehamwood (2025),2025,13,10219,Chris Rodriguez,RB,WAS,BN,10.10,GSac,25,13
dpol,Borehamwood (2025),2025,13,11584,Bucky Irving,RB,TB,RB,15.10,GSac,22,13
dpol,Borehamwood (2025),2025,13,11655,Tyrone Tracy,RB,NYG,BN,3.80,GSac,25,13
dpol,Borehamwood (2025),2025,13,12481,Cam Skattebo,RB,NYG,BN,0.00,GSac,23,13
dpol,Borehamwood (2025),2025,13,12493,Oronde Gadsden,TE,LAC,TE,3.20,GSac,21,13
dpol,Borehamwood (2025),2025,13,12507,Omarion Hampton,RB,LAC,BN,0.00,GSac,22,13
dpol,Borehamwood (2025),2025,13,4046,Patrick Mahomes,QB,KC,QB,37.44,GSac,29,13
dpol,Borehamwood (2025),2025,13,5859,A.J. Brown,WR,PHI,FLEX,30.20,GSac,27,13
dpol,Borehamwood (2025),2025,13,5947,Jakobi Meyers,WR,LV,BN,18.30,GSac,28,13
dpol,Borehamwood (2025),2025,13,6786,CeeDee Lamb,WR,DAL,WR,20.70,GSac,26,13
dpol,Borehamwood (2025),2025,13,6813,Jonathan Taylor,RB,IND,RB,13.60,GSac,26,13
dpol,Borehamwood (2025),2025,13,8167,Christian Watson,WR,GB,WR,16.30,GSac,26,13
dpol,Borehamwood (2025),2025,13,8259,Cameron Dicker,K,LAC,K,9.60,GSac,25,13
dpol,Borehamwood (2025),2025,13,9488,Jaxon Smith-Njigba,WR,SEA,WR,3.30,GSac,23,13
dpol,Borehamwood (2025),2025,13,9754,Quentin Johnston,WR,LAC,BN,9.80,GSac,23,13
dpol,Borehamwood (2025),2025,13,NE,New England Patriots,DEF,NE,BN,12.00,GSac,0,13
dpol,Borehamwood (2025),2025,13,TB,Tampa Bay Buccaneers,DEF,TB,DEF,8.00,GSac,0,13
saulgoat,Borehamwood (2025),2025,13,10226,Andrei Iosivas,WR,CIN,BN,9.40,joshjr11,25,13
saulgoat,Borehamwood (2025),2025,13,11539,Jake Bates,K,DET,K,6.10,joshjr11,26,13
saulgoat,Borehamwood (2025),2025,13,11566,Jayden Daniels,QB,WAS,BN,0.00,joshjr11,24,13
saulgoat,Borehamwood (2025),2025,13,11589,Trey Benson,RB,ARI,BN,0.00,joshjr11,22,13
saulgoat,Borehamwood (2025),2025,13,11624,Xavier Worthy,WR,KC,WR,9.40,joshjr11,22,13
saulgoat,Borehamwood (2025),2025,13,11632,Malik Nabers,WR,NYG,BN,0.00,joshjr11,21,13
saulgoat,Borehamwood (2025),2025,13,12518,Tyler Warren,TE,IND,BN,9.70,joshjr11,23,13
saulgoat,Borehamwood (2025),2025,13,12529,TreVeyon Henderson,RB,NE,RB,10.10,joshjr11,22,13
saulgoat,Borehamwood (2025),2025,13,4381,Taysom Hill,TE,NO,TE,1.20,joshjr11,34,13
saulgoat,Borehamwood (2025),2025,13,5045,Courtland Sutton,WR,DEN,BN,14.70,joshjr11,29,13
saulgoat,Borehamwood (2025),2025,13,6801,Tee Higgins,WR,CIN,BN,0.00,joshjr11,26,13
saulgoat,Borehamwood (2025),2025,13,6804,Jordan Love,QB,GB,QB,33.76,joshjr11,26,13
saulgoat,Borehamwood (2025),2025,13,7526,Jaylen Waddle,WR,MIA,WR,5.50,joshjr11,26,13
saulgoat,Borehamwood (2025),2025,13,7543,Travis Etienne,RB,JAX,RB,4.60,joshjr11,26,13
saulgoat,Borehamwood (2025),2025,13,7569,Nico Collins,WR,HOU,WR,19.00,joshjr11,26,13
saulgoat,Borehamwood (2025),2025,13,7588,Javonte Williams,RB,DAL,FLEX,15.50,joshjr11,25,13
saulgoat,Borehamwood (2025),2025,13,8408,Jordan Mason,RB,MIN,BN,5.30,joshjr11,26,13
saulgoat,Borehamwood (2025),2025,13,LAC,Los Angeles Chargers,DEF,LAC,DEF,9.00,joshjr11,0,13
drjkay,Borehamwood (2025),2025,13,10236,Dalton Kincaid,TE,BUF,BN,0.00,sanfbe,25,13
drjkay,Borehamwood (2025),2025,13,11647,Kimani Vidal,RB,LAC,BN,20.20,sanfbe,23,13
drjkay,Borehamwood (2025),2025,13,12489,RJ Harvey,RB,DEN,FLEX,19.70,sanfbe,24,13
drjkay,Borehamwood (2025),2025,13,12512,Quinshon Judkins,RB,CLE,RB,14.40,sanfbe,21,13
drjkay,Borehamwood (2025),2025,13,12514,Emeka Egbuka,WR,TB,WR,6.20,sanfbe,22,13
drjkay,Borehamwood (2025),2025,13,12526,Tetairoa McMillan,WR,CAR,BN,10.80,sanfbe,22,13
drjkay,Borehamwood (2025),2025,13,12711,Tyler Loop,K,BAL,K,2.00,sanfbe,,13
drjkay,Borehamwood (2025),2025,13,3294,Dak Prescott,QB,DAL,QB,24.60,sanfbe,31,13
drjkay,Borehamwood (2025),2025,13,4098,Kareem Hunt,RB,KC,BN,8.50,sanfbe,29,13
drjkay,Borehamwood (2025),2025,13,4217,George Kittle,TE,SF,TE,8.70,sanfbe,31,13
drjkay,Borehamwood (2025),2025,13,6806,J.K. Dobbins,RB,DEN,BN,0.00,sanfbe,26,13
drjkay,Borehamwood (2025),2025,13,6819,Michael Pittman,WR,IND,BN,1.80,sanfbe,27,13
drjkay,Borehamwood (2025),2025,13,7567,Kenneth Gainwell,RB,PIT,BN,5.50,sanfbe,26,13
drjkay,Borehamwood (2025),2025,13,8137,George Pickens,WR,DAL,WR,13.80,sanfbe,24,13
drjkay,Borehamwood (2025),2025,13,8228,Jaylen Warren,RB,PIT,RB,11.40,sanfbe,26,13
drjkay,Borehamwood (2025),2025,13,9493,Puka Nacua,WR,LAR,WR,10.20,sanfbe,24,13
drjkay,Borehamwood (2025),2025,13,SEA,Seattle Seahawks,DEF,SEA,DEF,30.00,sanfbe,0,13
AlastairL,Borehamwood (2025),2025,13,11533,Brandon Aubrey,K,DAL,K,13.50,benjlev,30,13
AlastairL,Borehamwood (2025),2025,13,11564,Drake Maye,QB,NE,BN,24.48,benjlev,22,13
AlastairL,Borehamwood (2025),2025,13,11604,Brock Bowers,TE,LV,TE,20.30,benjlev,22,13
AlastairL,Borehamwood (2025),2025,13,2449,Stefon Diggs,WR,NE,WR,4.10,benjlev,31,13
AlastairL,Borehamwood (2025),2025,13,4034,Christian McCaffrey,RB,SF,RB,15.40,benjlev,28,13
AlastairL,Borehamwood (2025),2025,13,421,Matthew Stafford,QB,LAR,QB,15.62,benjlev,37,13
AlastairL,Borehamwood (2025),2025,13,5927,Terry McLaurin,WR,WAS,BN,19.10,benjlev,29,13
AlastairL,Borehamwood (2025),2025,13,6790,D'Andre Swift,RB,CHI,BN,20.30,benjlev,26,13
AlastairL,Borehamwood (2025),2025,13,7547,Amon-Ra St. Brown,WR,DET,WR,0.00,benjlev,25,13
AlastairL,Borehamwood (2025),2025,13,8134,Khalil Shakir,WR,BUF,WR,1.00,benjlev,25,13
AlastairL,Borehamwood (2025),2025,13,8148,Jameson Williams,WR,DET,BN,23.40,benjlev,24,13
AlastairL,Borehamwood (2025),2025,13,8150,Kyren Williams,RB,LAR,RB,13.20,benjlev,24,13
AlastairL,Borehamwood (2025),2025,13,8151,Kenneth Walker,RB,SEA,FLEX,8.90,benjlev,24,13
AlastairL,Borehamwood (2025),2025,13,8154,Brian Robinson,RB,WAS,BN,2.60,benjlev,26,13
AlastairL,Borehamwood (2025),2025,13,CLE,Cleveland Browns,DEF,CLE,BN,1.00,benjlev,0,13
AlastairL,Borehamwood (2025),2025,13,HOU,Houston Texans,DEF,HOU,DEF,3.00,benjlev,0,13
GSac,Borehamwood (2025),2025,13,11620,Rome Odunze,WR,CHI,WR,1.80,dpol,22,13
GSac,Borehamwood (2025),2025,13,11786,Cam Little,K,JAX,K,6.50,dpol,21,13
GSac,Borehamwood (2025),2025,13,12476,Devin Neal,RB,NO,BN,8.40,dpol,21,13
GSac,Borehamwood (2025),2025,13,12527,Ashton Jeanty,RB,LV,FLEX,9.10,dpol,21,13
GSac,Borehamwood (2025),2025,13,12530,Travis Hunter,DB,JAX,BN,0.00,dpol,22,13
GSac,Borehamwood (2025),2025,13,2133,Davante Adams,WR,LAR,WR,19.80,dpol,32,13
GSac,Borehamwood (2025),2025,13,2216,Mike Evans,WR,TB,BN,0.00,dpol,31,13
GSac,Borehamwood (2025),2025,13,6904,Jalen Hurts,QB,PHI,QB,20.30,dpol,26,13
GSac,Borehamwood (2025),2025,13,7049,Jauan Jennings,WR,SF,BN,11.90,dpol,27,13
GSac,Borehamwood (2025),2025,13,7525,DeVonta Smith,WR,PHI,WR,7.30,dpol,26,13
GSac,Borehamwood (2025),2025,13,8110,Jake Ferguson,TE,DAL,TE,6.10,dpol,26,13
GSac,Borehamwood (2025),2025,13,8126,Wan'Dale Robinson,WR,NYG,BN,6.90,dpol,24,13
GSac,Borehamwood (2025),2025,13,8138,James Cook,RB,BUF,RB,17.20,dpol,25,13
GSac,Borehamwood (2025),2025,13,9221,Jahmyr Gibbs,RB,DET,RB,10.10,dpol,23,13
GSac,Borehamwood (2025),2025,13,9504,Kayshon Boutte,WR,NE,BN,11.50,dpol,23,13
GSac,Borehamwood (2025),2025,13,9508,Tyjae Spears,RB,TEN,BN,5.40,dpol,23,13
GSac,Borehamwood (2025),2025,13,ATL,Atlanta Falcons,DEF,ATL,DEF,2.00,dpol,0,13
sanfbe,Borehamwood (2025),2025,13,10213,Tre Tucker,WR,LV,BN,3.50,drjkay,24,13
sanfbe,Borehamwood (2025),2025,13,10232,Michael Wilson,WR,ARI,WR,5.10,drjkay,25,13
sanfbe,Borehamwood (2025),2025,13,10859,Sam LaPorta,TE,DET,BN,0.00,drjkay,24,13
sanfbe,Borehamwood (2025),2025,13,11627,Troy Franklin,WR,DEN,WR,3.10,drjkay,22,13
sanfbe,Borehamwood (2025),2025,13,12534,Kyle Monangai,RB,CHI,BN,19.00,drjkay,22,13
sanfbe,Borehamwood (2025),2025,13,1945,Chris Boswell,K,PIT,K,1.00,drjkay,34,13
sanfbe,Borehamwood (2025),2025,13,4984,Josh Allen,QB,BUF,QB,18.72,drjkay,29,13
sanfbe,Borehamwood (2025),2025,13,5022,Dallas Goedert,TE,PHI,TE,3.70,drjkay,30,13
sanfbe,Borehamwood (2025),2025,13,5846,DK Metcalf,WR,PIT,BN,4.70,drjkay,27,13
sanfbe,Borehamwood (2025),2025,13,5850,Josh Jacobs,RB,GB,RB,9.60,drjkay,27,13
sanfbe,Borehamwood (2025),2025,13,5872,Deebo Samuel,WR,WAS,WR,8.60,drjkay,29,13
sanfbe,Borehamwood (2025),2025,13,6865,Colby Parkinson,TE,LAR,BN,4.70,drjkay,26,13
sanfbe,Borehamwood (2025),2025,13,7021,Rico Dowdle,RB,CAR,FLEX,8.90,drjkay,26,13
sanfbe,Borehamwood (2025),2025,13,8146,Garrett Wilson,WR,NYJ,BN,0.00,drjkay,24,13
sanfbe,Borehamwood (2025),2025,13,9509,Bijan Robinson,RB,ATL,RB,27.80,drjkay,23,13
sanfbe,Borehamwood (2025),2025,13,9753,Zach Charbonnet,RB,SEA,BN,11.20,drjkay,24,13
sanfbe,Borehamwood (2025),2025,13,9997,Zay Flowers,WR,BAL,BN,-0.40,drjkay,24,13
sanfbe,Borehamwood (2025),2025,13,LAR,Los Angeles Rams,DEF,LAR,DEF,2.00,drjkay,0,13
joshjr11,Borehamwood (2025),2025,14,10229,Rashee Rice,WR,KC,WR,5.40,AlastairL,25,14
joshjr11,Borehamwood (2025),2025,14,11631,Brian Thomas,WR,JAX,BN,10.20,AlastairL,22,14
joshjr11,Borehamwood (2025),2025,14,12474,Woody Marks,RB,HOU,BN,14.60,AlastairL,24,14
joshjr11,Borehamwood (2025),2025,14,12495,Ollie Gordon,RB,MIA,BN,7.70,AlastairL,21,14
joshjr11,Borehamwood (2025),2025,14,3451,Ka'imi Fairbairn,K,HOU,K,8.50,AlastairL,31,14
joshjr11,Borehamwood (2025),2025,14,4137,James Conner,RB,ARI,BN,0.00,AlastairL,30,14
joshjr11,Borehamwood (2025),2025,14,6130,Devin Singletary,RB,NYG,BN,0.00,AlastairL,27,14
joshjr11,Borehamwood (2025),2025,14,6770,Joe Burrow,QB,CIN,QB,31.36,AlastairL,28,14
joshjr11,Borehamwood (2025),2025,14,6794,Justin Jefferson,WR,MIN,FLEX,2.10,AlastairL,25,14
joshjr11,Borehamwood (2025),2025,14,7564,Ja'Marr Chase,WR,CIN,WR,7.70,AlastairL,25,14
joshjr11,Borehamwood (2025),2025,14,8112,Drake London,WR,ATL,BN,0.00,AlastairL,23,14
joshjr11,Borehamwood (2025),2025,14,8122,Zonovan Knight,RB,NYJ,BN,4.90,AlastairL,24,14
joshjr11,Borehamwood (2025),2025,14,8130,Trey McBride,TE,ARI,TE,8.30,AlastairL,25,14
joshjr11,Borehamwood (2025),2025,14,8144,Chris Olave,WR,NO,WR,4.50,AlastairL,24,14
joshjr11,Borehamwood (2025),2025,14,9224,Chase Brown,RB,CIN,RB,17.00,AlastairL,25,14
joshjr11,Borehamwood (2025),2025,14,9226,De'Von Achane,RB,MIA,RB,17.00,AlastairL,23,14
joshjr11,Borehamwood (2025),2025,14,DEN,Denver Broncos,DEF,DEN,DEF,12.00,AlastairL,0,14
joshjr11,Borehamwood (2025),2025,14,NO,New Orleans Saints,DEF,NO,BN,4.00,AlastairL,0,14
benjlev,Borehamwood (2025),2025,14,11628,Marvin Harrison,WR,ARI,BN,0.00,saulgoat,22,14
